topic_id,query,facet_id,facet,question_id,question,image1,image2,image3
181,old coins,F0340,What is a good way to begin collecting old coins?,Q00395,are you interested in specific old coins,181_Q00395_2122_1.jpg,181_Q00395_2122_2.jpg,181_Q00395_2122_3.jpg
181,old coins,F0341,What is the value of a rare wheat US penny?,Q00395,are you interested in specific old coins,181_Q00395_2122_1.jpg,181_Q00395_2122_2.jpg,181_Q00395_2122_3.jpg
181,old coins,F0342,I'm looking for information about old US silver dollars.,Q00395,are you interested in specific old coins,181_Q00395_2122_1.jpg,181_Q00395_2122_2.jpg,181_Q00395_2122_3.jpg
161,furniture for small spaces,F0249,What is the effect of mirrored surfaces in small spaces?,Q00803,are you looking for dining room furniture,161_Q00803_2123_1.jpg,161_Q00803_2123_2.jpg,161_Q00803_2123_3.jpg
161,furniture for small spaces,F0250,How does furniture arrangement create an illusion of more space?,Q00803,are you looking for dining room furniture,161_Q00803_2123_1.jpg,161_Q00803_2123_2.jpg,161_Q00803_2123_3.jpg
161,furniture for small spaces,F0251,How important is the scale of furniture in small spaces?,Q00803,are you looking for dining room furniture,161_Q00803_2123_1.jpg,161_Q00803_2123_2.jpg,161_Q00803_2123_3.jpg
161,furniture for small spaces,F0248,What are some small space decorating dos and don'ts?,Q00803,are you looking for dining room furniture,161_Q00803_2123_1.jpg,161_Q00803_2123_2.jpg,161_Q00803_2123_3.jpg
207,bph treatment,F0439,Which medications are used for BPH?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0443,What are the causes of BPH?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0438,What are the treatment options for BPH (benign prostatic hyperplasia)?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0441,What are some lifestyle measures for managing BPH?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0440,What surgical options are used to treat BPH?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0442,What are the symptoms of BPH?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
207,bph treatment,F0444,What are the side effects of BPH treatments?,Q00617,are you looking for a doctor that specializes in this,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg
215,maryland department of natural resources,F0483,How do you get a Maryland fishing license?,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
215,maryland department of natural resources,F0485,What are the dates for Maryland hunting season?,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
215,maryland department of natural resources,F0482,Find the phone numbers for units within the Maryland Department of Natural Resources.,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
215,maryland department of natural resources,F0484,What information is available about Maryland parks and recreation?,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
215,maryland department of natural resources,F0487,Find Maryland DNR fishing reports.,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
215,maryland department of natural resources,F0486,Find information about the Maryland Department of Natural Resources police.,Q02790,what information are you looking for regarding maryland department of natural resources,215_Q02790_2125_1.jpg,215_Q02790_2125_2.jpg,215_Q02790_2125_3.jpg
134,electronic skeet shoot,F0141,retailers selling electronic skeet shooting games with price information,Q01183,are you needing to know what its used for,134_Q01183_2126_1.jpg,134_Q01183_2126_2.jpg,134_Q01183_2126_3.jpg
134,electronic skeet shoot,F0142,information about product recalls for electronic skeet shooting games,Q01183,are you needing to know what its used for,134_Q01183_2126_1.jpg,134_Q01183_2126_2.jpg,134_Q01183_2126_3.jpg
134,electronic skeet shoot,F0139,What different types of electronic skeet shooting games are available?,Q01183,are you needing to know what its used for,134_Q01183_2126_1.jpg,134_Q01183_2126_2.jpg,134_Q01183_2126_3.jpg
134,electronic skeet shoot,F0140,product reviews for electronic skeet shooting games,Q01183,are you needing to know what its used for,134_Q01183_2126_1.jpg,134_Q01183_2126_2.jpg,134_Q01183_2126_3.jpg
103,madam cj walker,F0019,Find historical information about Madam C. J. Walker.,Q03581,would you like to know the birthplace of madam cj walker,103_Q03581_2127_1.jpg,103_Q03581_2127_2.jpg,103_Q03581_2127_3.jpg
103,madam cj walker,F0020,Find information about the business that C. J. Walker started.,Q03581,would you like to know the birthplace of madam cj walker,103_Q03581_2127_1.jpg,103_Q03581_2127_2.jpg,103_Q03581_2127_3.jpg
103,madam cj walker,F0021,Find information about C. J. Walker's involvement in the political and social issues of her day.,Q03581,would you like to know the birthplace of madam cj walker,103_Q03581_2127_1.jpg,103_Q03581_2127_2.jpg,103_Q03581_2127_3.jpg
9,used car parts,F1028,I'm looking for the car-part.com web site.,Q00226,are you interested in heavy trucks part,9_Q00226_2128_1.jpg,9_Q00226_2128_2.jpg,9_Q00226_2128_3.jpg
9,used car parts,F1030,I'm looking for parts for commercial vehicles such as heavy trucks and semis.,Q00226,are you interested in heavy trucks part,9_Q00226_2128_1.jpg,9_Q00226_2128_2.jpg,9_Q00226_2128_3.jpg
9,used car parts,F1027,I'm looking for online sites that sell car parts.,Q00226,are you interested in heavy trucks part,9_Q00226_2128_1.jpg,9_Q00226_2128_2.jpg,9_Q00226_2128_3.jpg
9,used car parts,F1031,I want to find online sources for NAPA parts.,Q00226,are you interested in heavy trucks part,9_Q00226_2128_1.jpg,9_Q00226_2128_2.jpg,9_Q00226_2128_3.jpg
9,used car parts,F1029,I want to find a salvage or junk yard.,Q00226,are you interested in heavy trucks part,9_Q00226_2128_1.jpg,9_Q00226_2128_2.jpg,9_Q00226_2128_3.jpg
69,sewing instructions,F0941,Find helpful sewing tips for beginners.,Q02515,how experienced are you at sewing,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg
69,sewing instructions,F0939,Find instructions for using a sewing machine.,Q02515,how experienced are you at sewing,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg
69,sewing instructions,F0942,Find materials for teaching sewing to children.,Q02515,how experienced are you at sewing,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg
69,sewing instructions,F0940,Find downloadable sewing patterns.,Q02515,how experienced are you at sewing,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg
69,sewing instructions,F0938,Find sewing sites for beginners.,Q02515,how experienced are you at sewing,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg
285,magnesium rich foods,F0714,What are the effects of too much magnesium?,Q01536,do you have any interest in learning why you swould be consuming magnesium rich foods,285_Q01536_2130_1.jpg,285_Q01536_2130_2.jpg,285_Q01536_2130_3.jpg
285,magnesium rich foods,F0712,Which foods are rich in magnesium?,Q01536,do you have any interest in learning why you swould be consuming magnesium rich foods,285_Q01536_2130_1.jpg,285_Q01536_2130_2.jpg,285_Q01536_2130_3.jpg
285,magnesium rich foods,F0713,What are the symptoms of a magnesium deficiency?,Q01536,do you have any interest in learning why you swould be consuming magnesium rich foods,285_Q01536_2130_1.jpg,285_Q01536_2130_2.jpg,285_Q01536_2130_3.jpg
208,doctor zhivago,F0448,Who's in the cast of the Doctor Zhivago movie?,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
208,doctor zhivago,F0445,What went into writing/publishing the book Doctor Zhivago?,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
208,doctor zhivago,F0450,What DVD versions of the Doctor Zhivago movie are available?,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
208,doctor zhivago,F0446,Find a synopsis of Doctor Zhivago.,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
208,doctor zhivago,F0449,Who was Boris Pasternak and how did his life affect his book?,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
208,doctor zhivago,F0447,Who got an Academy Award nomination for Doctor Zhivago?,Q03555,would you like to know more about the russian civil war,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg
190,brooks brothers clearance,F0374,Find Brooks Brothers online promotional coupons.,Q02454,do you want to shop online for clothes,190_Q02454_2132_1.jpg,190_Q02454_2132_2.jpg,190_Q02454_2132_3.jpg
190,brooks brothers clearance,F0375,Where are Brooks Brothers outlet stores located?,Q02454,do you want to shop online for clothes,190_Q02454_2132_1.jpg,190_Q02454_2132_2.jpg,190_Q02454_2132_3.jpg
190,brooks brothers clearance,F0376,Is Brooks Brothers catalog merchandise available at their outlet stores?,Q02454,do you want to shop online for clothes,190_Q02454_2132_1.jpg,190_Q02454_2132_2.jpg,190_Q02454_2132_3.jpg
132,mothers day songs,F0133,names of artists who have recorded songs about Mother's Day,Q00590,are you looking album called mothers days songs,132_Q00590_2133_1.jpg,132_Q00590_2133_2.jpg,132_Q00590_2133_3.jpg
132,mothers day songs,F0132,lyrics of songs written for Mothers' Day,Q00590,are you looking album called mothers days songs,132_Q00590_2133_1.jpg,132_Q00590_2133_2.jpg,132_Q00590_2133_3.jpg
48,wilson antenna,F0846,Find reviews of Wilson antennas.,Q03437,would you like to know about where to purchase a wilson antenna,48_Q03437_2134_1.jpg,48_Q03437_2134_2.jpg,48_Q03437_2134_3.jpg
48,wilson antenna,F0843,Go to the Wilson Antenna homepage.,Q03437,would you like to know about where to purchase a wilson antenna,48_Q03437_2134_1.jpg,48_Q03437_2134_2.jpg,48_Q03437_2134_3.jpg
48,wilson antenna,F0845,What is the best antenna from Wilson for a big truck?,Q03437,would you like to know about where to purchase a wilson antenna,48_Q03437_2134_1.jpg,48_Q03437_2134_2.jpg,48_Q03437_2134_3.jpg
48,wilson antenna,F0844,What kinds of CB antennas does Wilson Antenna sell?,Q03437,would you like to know about where to purchase a wilson antenna,48_Q03437_2134_1.jpg,48_Q03437_2134_2.jpg,48_Q03437_2134_3.jpg
82,joints,F0995,Find information about joints in the human body.,Q01329,are you speaking about the human body or a mechanical part,82_Q01329_2135_1.jpg,82_Q01329_2135_2.jpg,82_Q01329_2135_3.jpg
82,joints,F0996,Find an explanation of the different types of joints used in woodworking.,Q01329,are you speaking about the human body or a mechanical part,82_Q01329_2135_1.jpg,82_Q01329_2135_2.jpg,82_Q01329_2135_3.jpg
82,joints,F0997,Find information about joint pain and how to treat it.,Q01329,are you speaking about the human body or a mechanical part,82_Q01329_2135_1.jpg,82_Q01329_2135_2.jpg,82_Q01329_2135_3.jpg
258,hip roof,F0615,Find information on hip roof trusses.,Q03595,would you like to know the different designs of hip roofs,258_Q03595_2136_1.jpg,258_Q03595_2136_2.jpg,258_Q03595_2136_3.jpg
258,hip roof,F0614,Find pictures of a hip roof.,Q03595,would you like to know the different designs of hip roofs,258_Q03595_2136_1.jpg,258_Q03595_2136_2.jpg,258_Q03595_2136_3.jpg
258,hip roof,F0617,What are the advantages and disadvantages of a hip roof over other roof types?,Q03595,would you like to know the different designs of hip roofs,258_Q03595_2136_1.jpg,258_Q03595_2136_2.jpg,258_Q03595_2136_3.jpg
258,hip roof,F0616,I'm looking for engineering drawings of a hip roof.,Q03595,would you like to know the different designs of hip roofs,258_Q03595_2136_1.jpg,258_Q03595_2136_2.jpg,258_Q03595_2136_3.jpg
76,raised gardens,F0970,Find photos of raised garden beds.,Q01914,do you want to buy raised garden supplies,76_Q01914_2137_1.jpg,76_Q01914_2137_2.jpg,76_Q01914_2137_3.jpg
76,raised gardens,F0967,Find plans for building a raised garden bed.,Q01914,do you want to buy raised garden supplies,76_Q01914_2137_1.jpg,76_Q01914_2137_2.jpg,76_Q01914_2137_3.jpg
76,raised gardens,F0969,What kind of wood should be used to build a raised garden bed?,Q01914,do you want to buy raised garden supplies,76_Q01914_2137_1.jpg,76_Q01914_2137_2.jpg,76_Q01914_2137_3.jpg
76,raised gardens,F0968,Find a raised garden bed kit.,Q01914,do you want to buy raised garden supplies,76_Q01914_2137_1.jpg,76_Q01914_2137_2.jpg,76_Q01914_2137_3.jpg
146,sherwood regional library,F0181,What are the hours of operation of the Sherwood Regional Library?,Q01171,are you looking to reserve a space at the sherwood regional library,146_Q01171_2138_1.jpg,146_Q01171_2138_2.jpg,146_Q01171_2138_3.jpg
146,sherwood regional library,F0180,driving directions to the Sherwood Regional library,Q01171,are you looking to reserve a space at the sherwood regional library,146_Q01171_2138_1.jpg,146_Q01171_2138_2.jpg,146_Q01171_2138_3.jpg
146,sherwood regional library,F0179,What services are provided by the Sherwood Regional Library?,Q01171,are you looking to reserve a space at the sherwood regional library,146_Q01171_2138_1.jpg,146_Q01171_2138_2.jpg,146_Q01171_2138_3.jpg
47,indexed annuity,F0841,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,Q01918,do you want to calculate how much an indexed annuity would provide,47_Q01918_2139_1.jpg,47_Q01918_2139_2.jpg,47_Q01918_2139_3.jpg
47,indexed annuity,F0842,Where can I buy an indexed annuity? What investment companies offer them?,Q01918,do you want to calculate how much an indexed annuity would provide,47_Q01918_2139_1.jpg,47_Q01918_2139_2.jpg,47_Q01918_2139_3.jpg
96,rice,F1053,"Find recipes for rice, for example fried rice or rice pudding.",Q02928,what type of rice dish are you looking for,96_Q02928_2140_1.jpg,96_Q02928_2140_2.jpg,96_Q02928_2140_3.jpg
96,rice,F1056,What is the nutritional value of white rice?,Q02928,what type of rice dish are you looking for,96_Q02928_2140_1.jpg,96_Q02928_2140_2.jpg,96_Q02928_2140_3.jpg
96,rice,F1055,Find biographical information about former Secretary of State Condoleeza Rice.,Q02928,what type of rice dish are you looking for,96_Q02928_2140_1.jpg,96_Q02928_2140_2.jpg,96_Q02928_2140_3.jpg
96,rice,F1054,Find the homepage of Rice University.,Q02928,what type of rice dish are you looking for,96_Q02928_2140_1.jpg,96_Q02928_2140_2.jpg,96_Q02928_2140_3.jpg
181,old coins,F0340,What is a good way to begin collecting old coins?,Q00007,any tutorials would interest you,181_Q00007_2141_1.jpg,181_Q00007_2141_2.jpg,181_Q00007_2141_3.jpg
181,old coins,F0341,What is the value of a rare wheat US penny?,Q00007,any tutorials would interest you,181_Q00007_2141_1.jpg,181_Q00007_2141_2.jpg,181_Q00007_2141_3.jpg
181,old coins,F0342,I'm looking for information about old US silver dollars.,Q00007,any tutorials would interest you,181_Q00007_2141_1.jpg,181_Q00007_2141_2.jpg,181_Q00007_2141_3.jpg
293,educational advantages of social networking sites,F0746,What are the educational benefits of social networking sites?,Q01571,do you mean peer social networking or professional social networking,293_Q01571_2142_1.jpg,293_Q01571_2142_2.jpg,293_Q01571_2142_3.jpg
185,credit report,F0358,How do you dispute credit report information?,Q01827,do you want information on how to keep your credit report good,185_Q01827_2145_1.jpg,185_Q01827_2145_2.jpg,185_Q01827_2145_3.jpg
185,credit report,F0357,I need the customer service contact information for the three major credit reporting agencies.,Q01827,do you want information on how to keep your credit report good,185_Q01827_2145_1.jpg,185_Q01827_2145_2.jpg,185_Q01827_2145_3.jpg
185,credit report,F0359,How is a credit score determined?,Q01827,do you want information on how to keep your credit report good,185_Q01827_2145_1.jpg,185_Q01827_2145_2.jpg,185_Q01827_2145_3.jpg
185,credit report,F0356,How do I get my free annual credit report?,Q01827,do you want information on how to keep your credit report good,185_Q01827_2145_1.jpg,185_Q01827_2145_2.jpg,185_Q01827_2145_3.jpg
51,horse hooves,F0859,Find pictures of horse hooves.,Q00876,are you looking for information about horseshoe,51_Q00876_2146_1.jpg,51_Q00876_2146_2.jpg,51_Q00876_2146_3.jpg
51,horse hooves,F0858,Find information about horses' hooves and how to care for them.,Q00876,are you looking for information about horseshoe,51_Q00876_2146_1.jpg,51_Q00876_2146_2.jpg,51_Q00876_2146_3.jpg
51,horse hooves,F0860,"What are some injuries or diseases of hooves in horses, and how are they treated?",Q00876,are you looking for information about horseshoe,51_Q00876_2146_1.jpg,51_Q00876_2146_2.jpg,51_Q00876_2146_3.jpg
51,horse hooves,F0862,Find information on shoeing horses and horseshoe problems.,Q00876,are you looking for information about horseshoe,51_Q00876_2146_1.jpg,51_Q00876_2146_2.jpg,51_Q00876_2146_3.jpg
51,horse hooves,F0861,Describe the anatomy of horses' feet and hooves.,Q00876,are you looking for information about horseshoe,51_Q00876_2146_1.jpg,51_Q00876_2146_2.jpg,51_Q00876_2146_3.jpg
238,george bush sr bio,F0552,Find biographies of US President George H.W. Bush.,Q00402,are you interested in the 1992 presidential election george bush sr was part of,238_Q00402_2147_1.jpg,238_Q00402_2147_2.jpg,238_Q00402_2147_3.jpg
107,cass county missouri,F0033,"I am looking for newcomer information for Cass County, Missouri.",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
107,cass county missouri,F0031,"Find demographic information about Cass County, MO.",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
107,cass county missouri,F0036,"Historical facts about Cass County, Missouri.",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
107,cass county missouri,F0032,"What was the 2008 budget for Cass County, MO?",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
107,cass county missouri,F0035,"What tourist attractions are in Cass County, MO?",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
107,cass county missouri,F0034,"Information about zoning regulations in Cass County, Missouri.",Q02005,do you want to know about the schools in cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg
21,volvo,F0456,I'm looking for Volvo's homepage.,Q00040,are you asking what year the company originated,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg
21,volvo,F0459,Find a Volvo dealer.,Q00040,are you asking what year the company originated,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg
21,volvo,F0458,Where can I find Volvo semi trucks for sale (new or used)?,Q00040,are you asking what year the company originated,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg
21,volvo,F0460,Find an online source for Volvo parts.,Q00040,are you asking what year the company originated,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg
21,volvo,F0457,Find reviews of the Volvo XC90 SUV.,Q00040,are you asking what year the company originated,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg
123,von willebrand disease,F0101,What are the symptoms of von Willebrand Disease?,Q00509,are you interested in the types of von willebrand disease,123_Q00509_2150_1.jpg,123_Q00509_2150_2.jpg,123_Q00509_2150_3.jpg
123,von willebrand disease,F0100,What is von Willebrand Disease?,Q00509,are you interested in the types of von willebrand disease,123_Q00509_2150_1.jpg,123_Q00509_2150_2.jpg,123_Q00509_2150_3.jpg
123,von willebrand disease,F0102,What treatments exist for von Willebrand Disease?,Q00509,are you interested in the types of von willebrand disease,123_Q00509_2150_1.jpg,123_Q00509_2150_2.jpg,123_Q00509_2150_3.jpg
117,dangers of asbestos,F0076,Find basic information about the dangers of asbestos.,Q02822,what kind of information are you looking for news or research on the dangers of asbestos,117_Q02822_2151_1.jpg,117_Q02822_2151_2.jpg,117_Q02822_2151_3.jpg
117,dangers of asbestos,F0077,Find mortality rates due to asbestos exposure.,Q02822,what kind of information are you looking for news or research on the dangers of asbestos,117_Q02822_2151_1.jpg,117_Q02822_2151_2.jpg,117_Q02822_2151_3.jpg
117,dangers of asbestos,F0075,What specific health problems arise from exposure to asbestos?,Q02822,what kind of information are you looking for news or research on the dangers of asbestos,117_Q02822_2151_1.jpg,117_Q02822_2151_2.jpg,117_Q02822_2151_3.jpg
167,barbados,F0272,Find information on Barbados history.,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
167,barbados,F0276,Find the Barbados Underground homepage.,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
167,barbados,F0277,Find information on Barbados Prime Minister David Thompson.,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
167,barbados,F0273,Find a map of Barbados.,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
167,barbados,F0274,What does the Barbados flag look like?,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
167,barbados,F0275,Suggest tourist activities in Barbados.,Q03179,would you like a map of barbados,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg
277,bewitched cast,F0683,"""What are the names of the cast members of the movie """"Bewitched""""?""",Q03264,would you like the cast with the first darren or the second darren,277_Q03264_2154_1.jpg,277_Q03264_2154_2.jpg,277_Q03264_2154_3.jpg
277,bewitched cast,F0682,"""What are the names of the cast members of the television show """"Bewitched""""?""",Q03264,would you like the cast with the first darren or the second darren,277_Q03264_2154_1.jpg,277_Q03264_2154_2.jpg,277_Q03264_2154_3.jpg
267,feliz navidad lyrics,F0643,What are the lyrics to the song Feliz Navidad?,Q01886,do you want the lyrics and song on the same page,267_Q01886_2155_1.jpg,267_Q01886_2155_2.jpg,267_Q01886_2155_3.jpg
115,pacific northwest laboratory,F0068,home page of the Pacific Northwest National Laboratory,Q00918,are you looking for jobs in richland,115_Q00918_2156_1.jpg,115_Q00918_2156_2.jpg,115_Q00918_2156_3.jpg
115,pacific northwest laboratory,F0067,types of research projects performed at PNL,Q00918,are you looking for jobs in richland,115_Q00918_2156_1.jpg,115_Q00918_2156_2.jpg,115_Q00918_2156_3.jpg
115,pacific northwest laboratory,F0069,information about the scientific user facilities of the laboratory,Q00918,are you looking for jobs in richland,115_Q00918_2156_1.jpg,115_Q00918_2156_2.jpg,115_Q00918_2156_3.jpg
115,pacific northwest laboratory,F0066,"career opportunities at PNL: what openings are currently available, what educational background is required, what prior experience is needed",Q00918,are you looking for jobs in richland,115_Q00918_2156_1.jpg,115_Q00918_2156_2.jpg,115_Q00918_2156_3.jpg
115,pacific northwest laboratory,F0070,Who operates (manages) PNL?,Q00918,are you looking for jobs in richland,115_Q00918_2156_1.jpg,115_Q00918_2156_2.jpg,115_Q00918_2156_3.jpg
4,toilet,F0813,How do I fix a toilet that isn't working properly?,Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
4,toilet,F0814,What companies manufacture bidets?,Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
4,toilet,F0811,I'm looking for companies that manufacture residential toilets.,Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
4,toilet,F0812,Where can I buy parts for American Standard toilets?,Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
4,toilet,F0815,I'm looking for a Kohler wall-hung toilet. Where can I buy one?,Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
4,toilet,F0810,"What different kinds of toilets exist, and how do they differ?",Q02732,what brand is your toilet,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg
80,keyboard reviews,F0991,What computer keyboards are best for gaming?,Q01549,do you just want to rated keyboards,80_Q01549_2158_1.jpg,80_Q01549_2158_2.jpg,80_Q01549_2158_3.jpg
80,keyboard reviews,F0989,Find reviews of computer keyboards.,Q01549,do you just want to rated keyboards,80_Q01549_2158_1.jpg,80_Q01549_2158_2.jpg,80_Q01549_2158_3.jpg
80,keyboard reviews,F0990,Find reviews of electronic keyboards and digital pianos.,Q01549,do you just want to rated keyboards,80_Q01549_2158_1.jpg,80_Q01549_2158_2.jpg,80_Q01549_2158_3.jpg
188,internet phone service,F0368,Who provides VOIP phone service?,Q02193,do you want to know the cost of internet phone service,188_Q02193_2159_1.jpg,188_Q02193_2159_2.jpg,188_Q02193_2159_3.jpg
188,internet phone service,F0367,Find free internet phone service.,Q02193,do you want to know the cost of internet phone service,188_Q02193_2159_1.jpg,188_Q02193_2159_2.jpg,188_Q02193_2159_3.jpg
188,internet phone service,F0369,How much does internet phone service cost?,Q02193,do you want to know the cost of internet phone service,188_Q02193_2159_1.jpg,188_Q02193_2159_2.jpg,188_Q02193_2159_3.jpg
188,internet phone service,F0366,What is the best internet phone service?,Q02193,do you want to know the cost of internet phone service,188_Q02193_2159_1.jpg,188_Q02193_2159_2.jpg,188_Q02193_2159_3.jpg
27,starbucks,F0647,Take me to the Starbucks homepage.,Q00498,are you interested in the stocks of starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg
27,starbucks,F0650,"Find recipes from Starbucks, either for making or using Starbucks products.",Q00498,are you interested in the stocks of starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg
27,starbucks,F0651,I'm looking for locations of Starbucks stores worldwide.,Q00498,are you interested in the stocks of starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg
27,starbucks,F0649,Find calorie counts and other nutritional information about Starbucks products.,Q00498,are you interested in the stocks of starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg
27,starbucks,F0648,What is the balance on my Starbucks gift card?,Q00498,are you interested in the stocks of starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg
192,condos in florida,F0383,"What condos are for sale in Miami Beach, Florida?",Q01755,do you want a condo for vacation or to live in,192_Q01755_2161_1.jpg,192_Q01755_2161_2.jpg,192_Q01755_2161_3.jpg
192,condos in florida,F0382,I want to find a vacation rental oceanfront condo in Florida.,Q01755,do you want a condo for vacation or to live in,192_Q01755_2161_1.jpg,192_Q01755_2161_2.jpg,192_Q01755_2161_3.jpg
192,condos in florida,F0381,Find beachfront condos for sale in Florida.,Q01755,do you want a condo for vacation or to live in,192_Q01755_2161_1.jpg,192_Q01755_2161_2.jpg,192_Q01755_2161_3.jpg
289,benefits of yoga,F0728,Find the benefits of yoga nidra.,Q00115,are you interested in a specific pose,289_Q00115_2162_1.jpg,289_Q00115_2162_2.jpg,289_Q00115_2162_3.jpg
